7.107117597076e+01 2.099405289137e-03 3.007983551374e-03 4.105022122047e-04 3.144590395038e-03
7.169874273657e+01 2.184006814861e-03 3.129278291019e-03 4.791439245366e-05 1.791255371842e-03
7.232536478929e+01 8.060075010437e-04 1.154889117104e-03 6.242039509345e-04 5.068540790774e-04
7.295212799321e+01 3.401626003302e-03 4.874148481147e-03 1.159626020595e-03 2.663873689201e-03
7.358008893054e+01 3.303112022348e-03 4.733108518005e-03 1.479991984411e-03 3.623221261535e-03
7.420938928219e+01 2.561040367702e-03 3.669868735453e-03 1.407989714707e-03 3.243215916640e-03
7.483929917292e+01 1.672060599283e-03 2.396056464677e-03 8.744332228474e-04 2.253732893493e-03
7.546998829253e+01 7.304357979690e-04 1.046738008557e-03 1.217805095592e-04 4.850824304867e-04
7.610127538884e+01 2.326454319054e-04 3.333967530706e-04 4.238639122889e-04 1.881483290319e-03
7.673149942476e+01 1.189355499680e-03 1.704470133007e-03 5.794989129271e-04 3.184927169144e-03
7.736035162915e+01 2.041945211413e-03 2.926393019576e-03 3.757402567572e-04 3.116478023131e-03
7.798790592383e+01 2.117035922175e-03 3.034084236342e-03 8.655521892820e-05 1.750057682514e-03
7.861452254962e+01 8.892334404113e-04 1.274459434157e-03 6.645020141178e-04 5.540930737027e-04
7.924129208108e+01 3.457626910654e-03 4.955633351499e-03 1.198818715181e-03 2.705399688651e-03
7.986926722432e+01 3.352795833086e-03 4.805503935198e-03 1.514937874958e-03 3.651156071129e-03
8.049857775430e+01 2.610943527334e-03 3.742312792680e-03 1.435368300221e-03 3.261587284314e-03
8.112849299387e+01 1.723466479421e-03 2.470337030829e-03 8.956577372032e-04 2.267370488070e-03
8.175919411099e+01 7.829867638595e-04 1.122324738015e-03 1.424245645296e-04 4.873377442891e-04
8.239048098156e+01 1.795309238311e-04 2.573440399508e-04 4.026966469439e-04 1.878386824615e-03
8.302069261282e+01 1.135350506331e-03 1.627479500834e-03 5.510068072283e-04 3.168810451754e-03
8.364953328547e+01 1.985664783370e-03 2.846441153722e-03 3.409027508638e-04 3.088213819694e-03
8.427707509635e+01 2.049654342803e-03 2.938242241415e-03 1.254840200176e-04 1.708693740966e-03
8.490368638079e+01 9.731507631761e-04 1.395075722419e-03 7.050539717000e-04 6.014144600499e-04
8.553046236299e+01 3.513522413420e-03 5.036989581373e-03 1.238222931903e-03 2.746886612016e-03
8.615845177598e+01 3.403330863946e-03 4.879138608700e-03 1.550142531968e-03 3.678989695246e-03
8.678777241458e+01 2.660599387206e-03 3.814425340730e-03 1.462784137672e-03 3.279928912434e-03
8.741769300205e+01 1.774536820384e-03 2.544165067988e-03 9.166186535623e-04 2.280981013428e-03
8.804840592070e+01 8.352193718659e-04 1.197488791145e-03 1.631678428708e-04 4.897637066676e-04
8.867969264990e+01 1.265606568173e-04 1.814597201245e-04 3.810269964077e-04 1.875202362825e-03
8.930989188422e+01 1.079841561171e-03 1.548289485582e-03 5.198853539383e-04 3.152611731423e-03
8.993872094628e+01 1.925572338248e-03 2.760975575045e-03 3.057153310806e-04 3.059787024910e-03
9.056625025910e+01 1.983037901341e-03 2.843441731752e-03 1.646782318687e-04 1.667151220957e-03
9.119285630367e+01 1.056879389114e-03 1.515476934299e-03 7.458396862319e-04 6.488146891286e-04
9.181963885866e+01 3.569090611113e-03 5.117903025223e-03 1.277802103431e-03 2.788332047530e-03
9.244764260315e+01 3.454092563679e-03 4.953121938314e-03 1.585560170696e-03 3.706721817437e-03
9.307697327046e+01 2.710179792153e-03 3.886455625652e-03 1.490366965925e-03 3.298250671122e-03
9.370689926552e+01 1.825324461003e-03 2.617617833543e-03 9.376466520337e-04 2.294513704257e-03
9.433762409037e+01 8.870467915609e-04 1.272105841381e-03 1.825485708480e-04 4.920089028246e-04
9.496891090472e+01 7.280848779759e-05 1.044165340734e-04 3.535905335923e-04 1.872423443288e-03
9.559909729591e+01 1.029326498774e-03 1.476219560620e-03 4.920438763918e-04 3.136370644867e-03
9.622791461654e+01 1.866966042196e-03 2.677594185832e-03 2.702046004970e-04 3.031185277692e-03
9.685543142557e+01 1.911488945605e-03 2.741515207805e-03 2.041483057553e-04 1.625426301047e-03
9.748203235544e+01 1.133439220189e-03 1.625652185080e-03 7.868574527947e-04 6.962738708722e-04
9.810882158894e+01 3.622153400834e-03 5.195253678573e-03 1.317565297057e-03 2.829732457769e-03
9.873683967131e+01 3.500870196326e-03 5.021418851646e-03 1.620988258111e-03 3.734404255695e-03
9.936618044014e+01 2.759701691641e-03 3.958431173328e-03 1.517076031320e-03 3.316451676312e-03
9.999611210415e+01 1.875422503773e-03 2.690113458017e-03 9.576785748209e-04 2.307666014474e-03
1.006268486779e+02 9.384279422684e-04 1.346117341139e-03 2.003549038818e-04 4.940327201837e-04
1.012581349277e+02 2.011374541616e-05 2.885263288576e-05 3.296524490963e-04 1.869214483193e-03
1.018883084114e+02 9.712599999350e-04 1.393280362553e-03 4.601071174477e-04 3.119633393354e-03
1.025171142748e+02 1.817256928022e-03 2.606932924955e-03 2.345095976182e-04 3.002369863651e-03
1.031446186719e+02 1.848117227866e-03 2.651267513541e-03 2.438706972612e-04 1.583577843832e-03
1.037712145135e+02 1.218528292215e-03 1.748115659911e-03 8.281193032360e-04 7.438319161110e-04
1.043980105543e+02 3.677673531532e-03 5.276163339903e-03 1.357579698663e-03 2.871104673346e-03
1.050260430131e+02 3.549237786984e-03 5.092026642489e-03 1.656259089771e-03 3.762021709136e-03
1.056553934358e+02 2.809455026688e-03 4.030771408699e-03 1.548169670485e-03 3.335037028990e-03
1.062853307517e+02 1.925790463448e-03 2.763030206337e-03 9.800769742583e-04 2.321221518130e-03
1.069160795899e+02 9.898560819735e-04 1.420231612394e-03 2.221298948371e-04 4.959459537872e-04
1.075473650139e+02 3.228180086873e-05 4.631859683556e-05 3.057850476864e-04 1.865853174053e-03
1.081775259862e+02 9.218866436150e-04 1.322774113196e-03 4.318522525466e-04 3.103138120025e-03
1.088063200450e+02 1.754379590534e-03 2.517342209774e-03 1.983158561245e-04 2.973447313380e-03
1.094338119162e+02 1.776055076532e-03 2.548505951568e-03 2.839180862679e-04 1.541506535304e-03
1.100604028537e+02 1.292143082638e-03 1.854173479920e-03 8.696609823176e-04 7.914302696292e-04
1.106872057937e+02 3.731914716314e-03 5.355277851927e-03 1.397806137106e-03 2.912427087722e-03
1.113152526993e+02 3.597776951288e-03 5.162916227328e-03 1.692018511335e-03 3.789520642869e-03
1.119446129292e+02 2.858294128557e-03 4.101836172669e-03 1.576568580305e-03 3.353352387293e-03
1.125745558771e+02 1.975568267973e-03 2.835136618989e-03 1.001313717524e-03 2.334528475913e-03
1.132053167517e+02 1.040749343477e-03 1.493614969287e-03 2.420203825864e-04 4.978404933809e-04
1.138366013207e+02 8.427418657708e-05 1.209477100739e-04 2.804264735232e-04 1.862479572296e-03
1.144667494497e+02 8.678710430845e-04 1.245572051536e-03 4.001189625171e-04 3.086297080003e-03
1.150955318252e+02 1.704952874877e-03 2.447014931634e-03 1.621867743893e-04 2.944298468520e-03
1.157230112639e+02 1.711663983762e-03 2.456706886918e-03 3.243054839004e-04 1.499300683193e-03
1.163495973190e+02 1.378000469930e-03 1.977856575728e-03 9.115311964649e-04 8.391434193982e-04
1.169764073230e+02 3.784185524603e-03 5.431608478092e-03 1.438323423827e-03 2.953701077359e-03
1.176044687172e+02 3.645317130454e-03 5.232412450161e-03 1.728172518341e-03 3.816931182243e-03
1.182338385783e+02 2.908996278758e-03 4.175614964486e-03 1.607058970393e-03 3.371756896200e-03
1.188637874121e+02 2.024705996947e-03 2.906363188950e-03 1.021562754858e-03 2.347672616381e-03
1.194945603132e+02 1.091161033326e-03 1.566344941805e-03 2.614472789730e-04 4.995837369677e-04
1.201258434214e+02 1.357545679381e-04 1.948783834077e-04 2.581512192990e-04 1.858649675498e-03
1.207559791309e+02 8.159112952706e-04 1.171285666382e-03 3.693475958073e-04 3.069421758937e-03
1.213847497344e+02 1.644986769205e-03 2.361527299204e-03 1.249161405212e-04 2.915024998472e-03
1.220122167111e+02 1.644160228521e-03 2.360398822422e-03 3.651078329199e-04 1.456938820667e-03
1.226387979529e+02 1.466989214624e-03 2.106099442163e-03 9.537994715743e-04 8.869449750932e-04
1.232656151522e+02 3.838334793867e-03 5.510684139206e-03 1.479206601516e-03 2.994933990792e-03
1.238936910903e+02 3.694385848679e-03 5.304148135716e-03 1.764446442337e-03 3.844247013475e-03
1.245230707226e+02 2.954434346359e-03 4.241880948999e-03 1.633712473193e-03 3.389928644395e-03
1.251530251194e+02 2.073804757261e-03 2.977575282635e-03 1.044320740959e-03 2.360908502254e-03
1.257838101821e+02 1.141214422514e-03 1.638599810921e-03 2.827548567268e-04 5.012852535486e-04
1.264150920068e+02 1.863882632411e-04 2.676301190469e-04 2.327825805821e-04 1.855037097442e-03
1.270452149401e+02 7.669296092545e-04 1.101241881171e-03 3.400718748026e-04 3.052405128685e-03
1.276739736898e+02 1.589847132101e-03 2.282934140749e-03 8.754798147947e-05 2.885526854911e-03
1.283014282207e+02 1.576095149936e-03 2.263243386242e-03 4.064356716924e-04 1.414366750623e-03
1.289280048581e+02 1.537178547283e-03 2.207414879899e-03 9.965348543233e-04 9.347497204715e-04
1.295548293063e+02 3.889930480814e-03 5.586146555285e-03 1.520513066595e-03 3.036118279454e-03
1.301829198015e+02 3.740176941694e-03 5.371226661319e-03 1.801213701469e-03 3.871502762479e-03
1.308123089045e+02 3.004190640306e-03 4.314392737215e-03 1.665128276130e-03 3.408342469839e-03
1.314422693341e+02 2.122083370212e-03 3.047652850728e-03 1.066021017465e-03 2.373918566349e-03
1.320730665685e+02 1.190675666306e-03 1.710044489448e-03 3.033773573975e-04 5.027528094104e-04
1.327043466324e+02 2.371419845549e-04 3.405910789466e-04 2.079129544370e-04 1.851179398443e-03
1.333344565321e+02 7.102836193061e-04 1.020158175362e-03 3.061928672707e-04 3.034884375552e-03
1.339632037607e+02 1.545116772175e-03 2.219258687153e-03 5.003841715734e-05 2.855855194952e-03
1.345906459044e+02 1.517440616952e-03 2.179562073799e-03 4.482017147325e-04 1.371678135570e-03
1.352172179107e+02 1.624732673762e-03 2.333728753288e-03 1.039690404269e-03 9.826994829041e-04
1.358440498120e+02 3.943689987688e-03 5.664768476854e-03 1.562210990897e-03 3.077245265672e-03
1.364721549227e+02 3.788221555689e-03 5.441588672380e-03 1.838163568038e-03 3.898644654271e-03
1.371015536530e+02 3.049005881890e-03 4.379853185770e-03 1.692461598083e-03 3.426487674261e-03
1.377315197872e+02 2.170202094272e-03 3.117542830305e-03 1.088928641735e-03 2.386989908530e-03
1.383623291701e+02 1.239803415412e-03 1.781049733027e-03 3.252908690001e-04 5.043066705923e-04
1.389936075472e+02 2.874673766516e-04 4.129740469172e-04 1.812908584213e-04 1.847307556687e-03
1.396237046776e+02 6.603039362834e-04 9.486129810515e-04 2.735507250122e-04 3.017611887032e-03
1.402524399818e+02 1.489502357598e-03 2.139919137984e-03 1.158042968541e-05 2.826026851466e-03
1.408798696934e+02 1.450295638785e-03 2.083644897311e-03 4.903569304133e-04 1.328785913103e-03
1.415064372450e+02 1.701800553921e-03 2.445044859130e-03 1.083188627774e-03 1.030678344563e-03
1.421332766539e+02 3.994004275438e-03 5.738491042997e-03 1.604165388812e-03 3.118348468632e-03
1.427613963878e+02 3.832513025314e-03 5.506603933468e-03 1.875167973310e-03 3.925757008545e-03
1.433908045513e+02 3.096244866383e-03 4.448837322411e-03 1.722893032337e-03 3.444799261388e-03
1.440207766888e+02 2.217902175361e-03 3.186872171636e-03 1.111822310065e-03 2.399930833604e-03
1.446515982460e+02 1.288569167995e-03 1.851573811923e-03 3.472124594452e-04 5.057060354545e-04
1.452828746493e+02 3.372711556050e-04 4.846447778001e-04 1.548537773601e-04 1.843301429432e-03
1.459129588673e+02 6.092168385927e-04 8.754418091539e-04 2.406991999635e-04 3.000060240453e-03
1.465416823355e+02 1.437498850420e-03 2.065731846140e-03 2.701131157323e-05 2.796005765418e-03
1.471690996440e+02 1.386540177825e-03 1.992553340443e-03 5.328348201488e-04 1.285728188492e-03
1.477956628473e+02 1.775668081504e-03 2.551821836238e-03 1.126968043764e-03 1.078717964361e-03
1.484225098895e+02 4.045103779327e-03 5.813387840735e-03 1.646365910545e-03 3.159388784468e-03
1.490506443044e+02 3.878245734128e-03 5.573731273139e-03 1.912590347530e-03 3.952750336026e-03
1.496800618107e+02 3.143095991052e-03 4.517305108173e-03 1.753168452780e-03 3.463084112752e-03
1.503100399900e+02 2.265379641233e-03 3.255920968138e-03 1.135233268400e-03 2.412808283196e-03
1.509408737239e+02 1.337068867141e-03 1.921753688301e-03 3.695345162669e-04 5.070414537158e-04
1.515721479778e+02 3.866504893135e-04 5.557424862725e-04 1.281494985221e-04 1.839181820003e-03
1.522022192663e+02 5.587058847521e-04 8.030625503683e-04 2.076297325573e-04 2.982376124265e-03
1.528309308515e+02 1.384867402627e-03 1.990606493769e-03 6.596318442575e-05 2.765803530849e-03
1.534583357687e+02 1.322363079368e-03 1.900811441889e-03 5.755881005030e-04 1.242499368118e-03
1.540848947098e+02 1.855302911901e-03 2.666946171656e-03 1.170986146349e-03 1.126844589663e-03
1.547117495232e+02 4.095979765293e-03 5.888007177525e-03 1.688759711669e-03 3.200379958884e-03
1.553398986602e+02 3.924139654603e-03 5.641129762087e-03 1.950148342189e-03 3.979655279210e-03
1.559693254675e+02 3.189322821926e-03 4.584914322132e-03 1.783022449530e-03 3.481324027916e-03
1.565993097301e+02 2.312534362552e-03 3.324543727930e-03 1.158157062832e-03 2.425601194517e-03
1.572301556765e+02 1.385296768200e-03 1.991580148671e-03 3.916915743787e-04 5.082582885052e-04
1.578614275415e+02 4.360833925567e-04 6.269539311085e-04 1.010882800472e-04 1.834939407019e-03
1.584914858558e+02 5.076610331406e-04 7.298792671357e-04 1.739295429672e-04 2.964522708680e-03
1.591201855494e+02 1.333656657588e-03 1.917486665379e-03 1.050934303066e-04 2.735421549318e-03
1.597475780843e+02 1.258966054106e-03 1.810145368973e-03 6.185941646493e-04 1.199097864998e-03
1.603741328910e+02 1.930332836919e-03 2.775509708493e-03 1.215219744921e-03 1.175017801529e-03
1.610009955780e+02 4.146572545272e-03 5.962260399049e-03 1.731321649117e-03 3.241317027147e-03
1.616291594879e+02 3.970706479572e-03 5.709532855399e-03 1.987987808661e-03 4.006457275210e-03
1.622585954086e+02 3.236054727487e-03 4.653286255757e-03 1.814014971757e-03 3.499650543915e-03
1.628885859368e+02 2.359478920117e-03 3.392900580304e-03 1.181513918482e-03 2.438300185332e-03
1.635194441663e+02 1.433273781064e-03 2.061082181854e-03 4.139437516244e-04 5.093124455868e-04
1.641507134279e+02 4.848947143034e-04 6.973081194618e-04 7.374214277434e-05 1.830643493946e-03
1.647807586272e+02 4.573942681244e-04 6.577776443201e-04 1.409924976770e-04 2.946473208681e-03
1.654094464302e+02 1.281439098376e-03 1.842881797109e-03 1.445491561469e-04 2.704842579817e-03
1.660368265875e+02 1.191422283399e-03 1.713469370518e-03 6.618447956726e-04 1.155502276788e-03
1.666633773710e+02 2.004662065892e-03 2.883121305945e-03 1.259667319147e-03 1.223275822980e-03
1.672902480630e+02 4.196916553410e-03 6.036194041495e-03 1.774057587255e-03 3.282209369473e-03
1.679184267501e+02 4.015388262415e-03 5.775259676112e-03 2.025637707902e-03 4.033211914447e-03
1.685478719382e+02 3.281054116484e-03 4.719201012113e-03 1.842928405466e-03 3.517777458001e-03
1.691778685734e+02 2.406185665290e-03 3.460950018744e-03 1.204572429970e-03 2.450960043802e-03
1.698087389561e+02 1.481072697276e-03 2.130363318952e-03 4.367530494562e-04 5.104591680549e-04
1.704400055045e+02 5.342366804983e-04 7.684614889024e-04 4.573441299272e-05 1.826143305692e-03
1.710700377425e+02 4.060880074838e-04 5.841436652505e-04 1.055461509054e-04 2.928371190961e-03
1.716987135436e+02 1.229605707358e-03 1.768790826634e-03 1.842822370577e-04 2.674098102688e-03
1.723260813511e+02 1.128186265997e-03 1.622940179119e-03 7.053525141032e-04 1.111767231066e-03
1.729526281831e+02 2.081417010101e-03 2.994276465155e-03 1.304340686914e-03 1.271603403779e-03
1.735795070148e+02 4.248272123371e-03 6.111618198073e-03 1.817011586155e-03 3.323038440044e-03
1.742077005166e+02 4.060559904820e-03 5.841722145261e-03 2.063438827150e-03 4.059867573289e-03
1.748371548277e+02 3.326003475760e-03 4.785075078180e-03 1.872388701173e-03 3.535951787001e-03
1.754671577594e+02 2.452595340631e-03 3.528604922087e-03 1.227885306434e-03 2.463479564938e-03
