0.000000000000e+00 7.319503704041e-05 1.044992961615e-04 8.435385231920e-05 4.509090059080e-04
6.283185307180e-01 9.773772917091e-04 1.395439603016e-03 3.650945375665e-03 0.000000000000e+00
1.256637061436e+00 2.068152210340e-03 2.952893516806e-03 5.831471590020e-03 0.000000000000e+00
1.884955592154e+00 3.169865308712e-03 4.526102658536e-03 5.472325565651e-03 0.000000000000e+00
2.513274122872e+00 3.779605917904e-03 5.396963658922e-03 3.269662214971e-03 0.000000000000e+00
3.141592653590e+00 1.930804448555e-04 2.757151870175e-04 1.726900778305e-04 0.000000000000e+00
3.769911184308e+00 3.565369986434e-03 5.091502939771e-03 3.594503058671e-03 0.000000000000e+00
4.398229715026e+00 3.146474968934e-03 4.493495038783e-03 5.626080611824e-03 0.000000000000e+00
5.026548245744e+00 2.171564607583e-03 3.101351302220e-03 5.576762749653e-03 0.000000000000e+00
5.654866776462e+00 1.177759615026e-03 1.682103677493e-03 3.965684741896e-03 0.000000000000e+00
6.283185307180e+00 1.581990325733e-04 2.259526957411e-04 7.058121472152e-04 0.000000000000e+00
6.911503837898e+00 9.117010906336e-04 1.302217496377e-03 3.594461998828e-03 0.000000000000e+00
7.539822368616e+00 2.008720500087e-03 2.869245410986e-03 5.779853870814e-03 0.000000000000e+00
8.168140899333e+00 3.104464558943e-03 4.434573360925e-03 5.416716232714e-03 1.776356839400e-15
8.796459430051e+00 3.714478362832e-03 5.306153135760e-03 3.211773438332e-03 0.000000000000e+00
9.424777960769e+00 1.264983788718e-04 1.807105811355e-04 2.339228084285e-04 1.776356839400e-15
1.005309649149e+01 3.632244985392e-03 5.189079219992e-03 3.659023850716e-03 3.552713678801e-15
1.068141502221e+01 3.213097002623e-03 4.590451706884e-03 5.692532451572e-03 3.552713678801e-15
1.130973355292e+01 2.236527524797e-03 3.195377154277e-03 5.643228797812e-03 3.552713678801e-15
1.193805208364e+01 1.244065823274e-03 1.777490990257e-03 4.030955782849e-03 3.552713678801e-15
1.256637061436e+01 2.243924175729e-04 3.206182776196e-04 7.665460871209e-04 7.105427357601e-15
1.319468914508e+01 8.463739588762e-04 1.209367588126e-03 3.540472315791e-03 3.552713678801e-15
1.382300767580e+01 1.944808418682e-03 2.779000834298e-03 5.727662901204e-03 7.105427357601e-15
1.445132620651e+01 3.037847742569e-03 4.341037740598e-03 5.360535116235e-03 3.552713678801e-15
1.507964473723e+01 3.647539984415e-03 5.212465789387e-03 3.153532870858e-03 3.552713678801e-15
1.570796326795e+01 6.089085675806e-05 8.701832759959e-05 2.954883572883e-04 3.552713678801e-15
1.633628179867e+01 3.696876731611e-03 5.283345410792e-03 3.723837302228e-03 3.552713678801e-15
1.696460032938e+01 3.278817855633e-03 4.686046699433e-03 5.759232678916e-03 0.000000000000e+00
1.759291886010e+01 2.303179088492e-03 3.291790721276e-03 5.708864746154e-03 0.000000000000e+00
1.822123739082e+01 1.310291017643e-03 1.872782587516e-03 4.097670490918e-03 3.552713678801e-15
1.884955592154e+01 2.905174689263e-04 4.152473294615e-04 8.295022999256e-04 3.552713678801e-15
1.947787445226e+01 7.799037796361e-04 1.114783488668e-03 3.480745397439e-03 7.105427357601e-15
2.010619298297e+01 1.878196592573e-03 2.684759381911e-03 5.671413387031e-03 7.105427357601e-15
2.073451151369e+01 2.971554548127e-03 4.247787270820e-03 5.304337113891e-03 1.065814103640e-14
2.136283004441e+01 3.578946817323e-03 5.116216872235e-03 3.095020058893e-03 7.105427357601e-15
2.199114857513e+01 3.342968384100e-06 4.779038592338e-06 3.573247175446e-04 1.065814103640e-14
2.261946710585e+01 3.761715168539e-03 5.377849768160e-03 3.788966078169e-03 1.065814103640e-14
2.324778563656e+01 3.343447303568e-03 4.780041351780e-03 5.826284626451e-03 3.552713678801e-15
2.387610416728e+01 2.368326481118e-03 3.386047781251e-03 5.775931684227e-03 0.000000000000e+00
